'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:00.175',-0.099,-0.359,-0.260,0.229,0.081,-0.309,-0.095,-0.079,-0.087,-0.141,-0.214,-0.158,-0.263,-0.265,0.037
'0:00.176',-0.092,-0.355,-0.263,0.224,0.086,-0.309,-0.090,-0.076,-0.085,-0.139,-0.212,-0.155,-0.261,-0.265,0.038
'0:00.177',-0.081,-0.344,-0.263,0.212,0.091,-0.303,-0.087,-0.072,-0.082,-0.134,-0.206,-0.151,-0.262,-0.266,0.037
'0:00.178',-0.079,-0.341,-0.262,0.209,0.091,-0.301,-0.088,-0.072,-0.082,-0.134,-0.206,-0.148,-0.260,-0.263,0.036
'0:00.179',-0.083,-0.350,-0.267,0.216,0.092,-0.308,-0.087,-0.071,-0.080,-0.135,-0.208,-0.150,-0.261,-0.264,0.038
'0:00.180',-0.090,-0.360,-0.270,0.225,0.090,-0.315,-0.087,-0.071,-0.081,-0.135,-0.209,-0.153,-0.263,-0.266,0.039
'0:00.181',-0.099,-0.369,-0.270,0.234,0.086,-0.320,-0.091,-0.075,-0.085,-0.138,-0.213,-0.157,-0.262,-0.269,0.040
'0:00.182',-0.096,-0.368,-0.271,0.232,0.087,-0.320,-0.089,-0.072,-0.082,-0.137,-0.210,-0.154,-0.263,-0.274,0.040
'0:00.183',-0.097,-0.368,-0.271,0.232,0.087,-0.319,-0.089,-0.073,-0.082,-0.136,-0.207,-0.152,-0.261,-0.275,0.037
'0:00.184',-0.102,-0.371,-0.269,0.236,0.084,-0.320,-0.092,-0.076,-0.084,-0.137,-0.208,-0.154,-0.261,-0.279,0.035
'0:00.185',-0.097,-0.363,-0.267,0.230,0.086,-0.315,-0.092,-0.075,-0.085,-0.136,-0.208,-0.152,-0.261,-0.277,0.035
'0:00.186',-0.090,-0.347,-0.257,0.218,0.084,-0.302,-0.092,-0.076,-0.085,-0.135,-0.207,-0.151,-0.260,-0.270,0.033
'0:00.187',-0.086,-0.342,-0.255,0.213,0.085,-0.298,-0.090,-0.073,-0.083,-0.133,-0.206,-0.149,-0.260,-0.270,0.033
'0:00.188',-0.085,-0.345,-0.260,0.214,0.088,-0.302,-0.088,-0.072,-0.082,-0.132,-0.203,-0.146,-0.259,-0.272,0.035
'0:00.189',-0.080,-0.338,-0.258,0.209,0.089,-0.298,-0.089,-0.072,-0.083,-0.132,-0.203,-0.147,-0.259,-0.270,0.033
'0:00.190',-0.082,-0.335,-0.253,0.208,0.086,-0.293,-0.092,-0.075,-0.086,-0.133,-0.205,-0.149,-0.260,-0.265,0.031
'0:00.191',-0.089,-0.331,-0.241,0.209,0.076,-0.286,-0.098,-0.082,-0.089,-0.137,-0.207,-0.154,-0.259,-0.256,0.031
'0:00.192',-0.084,-0.322,-0.238,0.203,0.077,-0.280,-0.097,-0.081,-0.089,-0.141,-0.214,-0.153,-0.259,-0.256,0.033
'0:00.193',-0.079,-0.324,-0.243,0.201,0.083,-0.283,-0.095,-0.080,-0.088,-0.140,-0.214,-0.153,-0.260,-0.257,0.035
'0:00.194',-0.085,-0.334,-0.248,0.209,0.082,-0.291,-0.094,-0.079,-0.089,-0.138,-0.212,-0.155,-0.259,-0.255,0.036
'0:00.195',-0.087,-0.344,-0.256,0.215,0.085,-0.300,-0.093,-0.077,-0.087,-0.139,-0.213,-0.155,-0.260,-0.260,0.037
'0:00.196',-0.089,-0.350,-0.261,0.220,0.086,-0.305,-0.093,-0.076,-0.086,-0.137,-0.208,-0.153,-0.259,-0.268,0.038
'0:00.197',-0.092,-0.344,-0.252,0.218,0.080,-0.298,-0.095,-0.079,-0.088,-0.140,-0.211,-0.153,-0.258,-0.266,0.036
'0:00.198',-0.093,-0.342,-0.248,0.217,0.078,-0.295,-0.096,-0.082,-0.092,-0.142,-0.216,-0.157,-0.259,-0.260,0.035
'0:00.199',-0.094,-0.349,-0.255,0.222,0.081,-0.302,-0.092,-0.077,-0.088,-0.140,-0.214,-0.157,-0.261,-0.266,0.037
'0:00.200',-0.098,-0.362,-0.264,0.230,0.083,-0.312,-0.091,-0.077,-0.085,-0.140,-0.214,-0.158,-0.263,-0.272,0.040
'0:00.201',-0.101,-0.373,-0.271,0.237,0.085,-0.322,-0.089,-0.074,-0.083,-0.137,-0.211,-0.153,-0.261,-0.276,0.040
'0:00.202',-0.099,-0.366,-0.268,0.232,0.085,-0.317,-0.089,-0.073,-0.083,-0.137,-0.211,-0.151,-0.261,-0.277,0.038
'0:00.203',-0.093,-0.357,-0.265,0.225,0.086,-0.311,-0.090,-0.074,-0.083,-0.136,-0.210,-0.151,-0.260,-0.273,0.037
'0:00.204',-0.095,-0.357,-0.262,0.226,0.084,-0.309,-0.091,-0.074,-0.080,-0.130,-0.205,-0.146,-0.257,-0.274,0.034
'0:00.205',-0.097,-0.356,-0.259,0.226,0.082,-0.307,-0.093,-0.076,-0.084,-0.135,-0.208,-0.149,-0.259,-0.276,0.035
'0:00.206',-0.096,-0.352,-0.256,0.224,0.081,-0.303,-0.094,-0.079,-0.087,-0.138,-0.210,-0.151,-0.259,-0.270,0.034
'0:00.207',-0.095,-0.350,-0.255,0.222,0.080,-0.302,-0.093,-0.077,-0.085,-0.136,-0.208,-0.151,-0.260,-0.276,0.033
'0:00.208',-0.088,-0.350,-0.261,0.219,0.086,-0.305,-0.089,-0.074,-0.083,-0.134,-0.207,-0.148,-0.260,-0.278,0.035
'0:00.209',-0.086,-0.348,-0.262,0.217,0.088,-0.305,-0.089,-0.074,-0.081,-0.131,-0.204,-0.144,-0.258,-0.268,0.033
'0:00.210',-0.087,-0.351,-0.264,0.219,0.088,-0.307,-0.089,-0.072,-0.081,-0.130,-0.202,-0.145,-0.260,-0.268,0.032
'0:00.211',-0.088,-0.348,-0.260,0.218,0.086,-0.304,-0.093,-0.075,-0.083,-0.133,-0.204,-0.146,-0.258,-0.266,0.030
'0:00.212',-0.094,-0.346,-0.252,0.220,0.080,-0.299,-0.099,-0.082,-0.089,-0.138,-0.209,-0.152,-0.259,-0.263,0.030
'0:00.213',-0.100,-0.353,-0.253,0.226,0.076,-0.302,-0.096,-0.082,-0.089,-0.140,-0.211,-0.153,-0.259,-0.265,0.032
'0:00.214',-0.096,-0.359,-0.262,0.227,0.084,-0.310,-0.091,-0.076,-0.084,-0.136,-0.209,-0.150,-0.259,-0.272,0.034
'0:00.215',-0.089,-0.354,-0.266,0.222,0.088,-0.310,-0.091,-0.076,-0.084,-0.138,-0.210,-0.152,-0.259,-0.273,0.036
'0:00.216',-0.091,-0.353,-0.262,0.222,0.086,-0.307,-0.092,-0.077,-0.085,-0.139,-0.210,-0.154,-0.260,-0.269,0.036
'0:00.217',-0.093,-0.363,-0.270,0.228,0.088,-0.316,-0.090,-0.075,-0.083,-0.135,-0.210,-0.152,-0.262,-0.272,0.035
'0:00.218',-0.093,-0.357,-0.263,0.225,0.085,-0.310,-0.090,-0.076,-0.085,-0.135,-0.209,-0.152,-0.260,-0.271,0.035
'0:00.219',-0.092,-0.354,-0.262,0.223,0.085,-0.308,-0.091,-0.077,-0.083,-0.136,-0.210,-0.154,-0.261,-0.275,0.036
'0:00.220',-0.089,-0.363,-0.274,0.226,0.093,-0.319,-0.087,-0.072,-0.078,-0.135,-0.210,-0.152,-0.262,-0.285,0.037
'0:00.221',-0.088,-0.357,-0.269,0.223,0.090,-0.314,-0.087,-0.071,-0.077,-0.133,-0.209,-0.151,-0.262,-0.284,0.037
'0:00.222',-0.086,-0.351,-0.265,0.218,0.089,-0.308,-0.090,-0.074,-0.082,-0.138,-0.214,-0.158,-0.265,-0.279,0.037
'0:00.223',-0.088,-0.354,-0.266,0.221,0.088,-0.309,-0.091,-0.075,-0.083,-0.139,-0.213,-0.158,-0.264,-0.278,0.036
'0:00.224',-0.092,-0.356,-0.264,0.224,0.086,-0.310,-0.090,-0.076,-0.080,-0.134,-0.207,-0.151,-0.261,-0.277,0.035
'0:00.225',-0.092,-0.357,-0.265,0.224,0.086,-0.311,-0.089,-0.074,-0.080,-0.132,-0.205,-0.150,-0.260,-0.275,0.032
'0:00.226',-0.093,-0.353,-0.260,0.223,0.084,-0.306,-0.093,-0.076,-0.084,-0.134,-0.207,-0.151,-0.260,-0.269,0.031
'0:00.227',-0.098,-0.358,-0.261,0.228,0.082,-0.309,-0.095,-0.078,-0.085,-0.134,-0.207,-0.151,-0.259,-0.272,0.032
'0:00.228',-0.097,-0.360,-0.263,0.229,0.083,-0.311,-0.095,-0.079,-0.085,-0.135,-0.210,-0.153,-0.260,-0.272,0.033
'0:00.229',-0.093,-0.348,-0.255,0.220,0.081,-0.301,-0.096,-0.082,-0.087,-0.139,-0.212,-0.155,-0.260,-0.264,0.032
'0:00.230',-0.095,-0.350,-0.255,0.222,0.081,-0.302,-0.096,-0.081,-0.086,-0.137,-0.209,-0.152,-0.260,-0.267,0.029
'0:00.231',-0.096,-0.350,-0.254,0.223,0.080,-0.302,-0.097,-0.080,-0.088,-0.138,-0.209,-0.151,-0.258,-0.272,0.030
'0:00.232',-0.093,-0.348,-0.254,0.221,0.081,-0.301,-0.096,-0.079,-0.087,-0.136,-0.208,-0.151,-0.259,-0.271,0.029
'0:00.233',-0.090,-0.344,-0.255,0.217,0.083,-0.299,-0.096,-0.081,-0.087,-0.139,-0.212,-0.155,-0.261,-0.266,0.031
'0:00.234',-0.086,-0.347,-0.261,0.216,0.087,-0.303,-0.094,-0.079,-0.086,-0.137,-0.211,-0.155,-0.260,-0.266,0.034
'0:00.235',-0.080,-0.346,-0.266,0.212,0.093,-0.306,-0.090,-0.074,-0.082,-0.136,-0.209,-0.153,-0.261,-0.270,0.035
'0:00.236',-0.075,-0.340,-0.265,0.207,0.095,-0.302,-0.089,-0.073,-0.082,-0.137,-0.208,-0.153,-0.261,-0.266,0.036
'0:00.237',-0.075,-0.342,-0.267,0.208,0.096,-0.304,-0.088,-0.072,-0.081,-0.133,-0.206,-0.149,-0.260,-0.268,0.034
'0:00.238',-0.073,-0.342,-0.269,0.207,0.098,-0.305,-0.086,-0.071,-0.078,-0.132,-0.203,-0.147,-0.260,-0.272,0.033
'0:00.239',-0.075,-0.350,-0.275,0.213,0.100,-0.312,-0.086,-0.070,-0.076,-0.131,-0.204,-0.148,-0.261,-0.275,0.035
'0:00.240',-0.081,-0.360,-0.279,0.221,0.099,-0.320,-0.084,-0.070,-0.077,-0.133,-0.206,-0.151,-0.263,-0.278,0.037
'0:00.241',-0.085,-0.369,-0.284,0.227,0.100,-0.327,-0.082,-0.069,-0.076,-0.131,-0.204,-0.148,-0.261,-0.283,0.038
'0:00.242',-0.085,-0.374,-0.288,0.230,0.102,-0.332,-0.082,-0.067,-0.075,-0.129,-0.205,-0.147,-0.262,-0.289,0.038
'0:00.243',-0.081,-0.368,-0.287,0.225,0.103,-0.328,-0.082,-0.068,-0.074,-0.128,-0.203,-0.147,-0.262,-0.287,0.035
'0:00.244',-0.080,-0.348,-0.268,0.213,0.095,-0.308,-0.087,-0.072,-0.080,-0.130,-0.205,-0.148,-0.259,-0.274,0.034
'0:00.245',-0.082,-0.334,-0.252,0.208,0.085,-0.293,-0.093,-0.080,-0.085,-0.137,-0.210,-0.152,-0.259,-0.266,0.032
'0:00.246',-0.081,-0.337,-0.255,0.208,0.087,-0.295,-0.093,-0.078,-0.084,-0.136,-0.208,-0.151,-0.259,-0.268,0.031
'0:00.247',-0.079,-0.344,-0.265,0.211,0.093,-0.305,-0.091,-0.074,-0.082,-0.134,-0.207,-0.152,-0.260,-0.278,0.034
'0:00.248',-0.081,-0.348,-0.267,0.214,0.093,-0.308,-0.090,-0.074,-0.080,-0.133,-0.206,-0.150,-0.260,-0.281,0.033
'0:00.249',-0.084,-0.340,-0.256,0.211,0.086,-0.297,-0.091,-0.078,-0.083,-0.133,-0.207,-0.152,-0.260,-0.274,0.031
'0:00.250',-0.083,-0.337,-0.254,0.209,0.086,-0.295,-0.092,-0.080,-0.086,-0.135,-0.209,-0.153,-0.261,-0.269,0.030
'0:00.251',-0.076,-0.331,-0.254,0.203,0.089,-0.292,-0.092,-0.076,-0.083,-0.134,-0.205,-0.148,-0.260,-0.265,0.029
'0:00.252',-0.075,-0.330,-0.254,0.202,0.089,-0.291,-0.092,-0.077,-0.082,-0.134,-0.206,-0.151,-0.260,-0.262,0.029
'0:00.253',-0.080,-0.339,-0.259,0.209,0.089,-0.299,-0.094,-0.079,-0.083,-0.135,-0.209,-0.153,-0.260,-0.263,0.030
'0:00.254',-0.082,-0.350,-0.268,0.216,0.093,-0.309,-0.093,-0.077,-0.084,-0.137,-0.210,-0.154,-0.260,-0.264,0.034
'0:00.255',-0.088,-0.362,-0.274,0.225,0.093,-0.318,-0.093,-0.077,-0.082,-0.135,-0.210,-0.154,-0.259,-0.267,0.035
'0:00.256',-0.092,-0.367,-0.275,0.230,0.091,-0.321,-0.093,-0.076,-0.083,-0.134,-0.209,-0.154,-0.259,-0.274,0.035
'0:00.257',-0.088,-0.362,-0.274,0.225,0.093,-0.318,-0.095,-0.077,-0.086,-0.140,-0.211,-0.155,-0.261,-0.273,0.034
'0:00.258',-0.085,-0.353,-0.269,0.219,0.092,-0.311,-0.094,-0.076,-0.084,-0.138,-0.209,-0.153,-0.261,-0.267,0.034
'0:00.259',-0.087,-0.362,-0.275,0.225,0.095,-0.319,-0.091,-0.076,-0.084,-0.139,-0.210,-0.155,-0.261,-0.271,0.036
'0:00.260',-0.091,-0.371,-0.280,0.232,0.095,-0.326,-0.090,-0.074,-0.083,-0.138,-0.211,-0.155,-0.261,-0.275,0.038
'0:00.261',-0.088,-0.368,-0.279,0.228,0.096,-0.324,-0.088,-0.070,-0.079,-0.134,-0.207,-0.151,-0.260,-0.279,0.037
'0:00.262',-0.086,-0.371,-0.284,0.229,0.100,-0.328,-0.087,-0.070,-0.079,-0.134,-0.206,-0.151,-0.261,-0.285,0.036
'0:00.263',-0.088,-0.374,-0.285,0.231,0.099,-0.330,-0.086,-0.070,-0.079,-0.133,-0.204,-0.151,-0.262,-0.286,0.036
'0:00.264',-0.083,-0.362,-0.279,0.223,0.098,-0.321,-0.087,-0.072,-0.079,-0.131,-0.204,-0.148,-0.262,-0.281,0.033
'0:00.265',-0.072,-0.338,-0.266,0.205,0.097,-0.301,-0.089,-0.073,-0.079,-0.131,-0.202,-0.147,-0.261,-0.274,0.030
'0:00.266',-0.062,-0.327,-0.264,0.195,0.101,-0.295,-0.085,-0.070,-0.075,-0.128,-0.197,-0.142,-0.260,-0.274,0.030
'0:00.267',-0.071,-0.339,-0.268,0.205,0.099,-0.303,-0.086,-0.070,-0.077,-0.130,-0.201,-0.144,-0.259,-0.274,0.032
'0:00.268',-0.082,-0.352,-0.270,0.216,0.095,-0.311,-0.089,-0.074,-0.081,-0.134,-0.206,-0.150,-0.261,-0.271,0.034
'0:00.269',-0.073,-0.342,-0.268,0.207,0.098,-0.305,-0.086,-0.072,-0.078,-0.130,-0.201,-0.145,-0.259,-0.268,0.032
'0:00.270',-0.062,-0.332,-0.269,0.197,0.104,-0.300,-0.085,-0.071,-0.075,-0.127,-0.197,-0.141,-0.257,-0.269,0.031
'0:00.271',-0.060,-0.329,-0.269,0.195,0.104,-0.299,-0.085,-0.069,-0.076,-0.127,-0.197,-0.140,-0.258,-0.270,0.031
'0:00.272',-0.062,-0.325,-0.262,0.194,0.100,-0.293,-0.086,-0.070,-0.077,-0.129,-0.198,-0.141,-0.257,-0.264,0.032
'0:00.273',-0.061,-0.328,-0.267,0.195,0.103,-0.297,-0.086,-0.069,-0.074,-0.128,-0.200,-0.142,-0.258,-0.265,0.033
'0:00.274',-0.067,-0.340,-0.273,0.203,0.103,-0.306,-0.085,-0.070,-0.075,-0.129,-0.199,-0.144,-0.259,-0.272,0.035
'0:00.275',-0.074,-0.346,-0.271,0.210,0.099,-0.308,-0.088,-0.074,-0.080,-0.132,-0.202,-0.150,-0.260,-0.273,0.036
'0:00.276',-0.073,-0.344,-0.271,0.208,0.099,-0.307,-0.087,-0.072,-0.078,-0.135,-0.207,-0.151,-0.261,-0.271,0.037
'0:00.277',-0.076,-0.344,-0.268,0.210,0.096,-0.306,-0.088,-0.073,-0.078,-0.133,-0.203,-0.148,-0.259,-0.268,0.034
'0:00.278',-0.079,-0.352,-0.273,0.215,0.097,-0.312,-0.089,-0.073,-0.080,-0.130,-0.201,-0.148,-0.259,-0.274,0.034
'0:00.279',-0.077,-0.368,-0.290,0.223,0.106,-0.329,-0.084,-0.067,-0.073,-0.131,-0.204,-0.146,-0.260,-0.285,0.039
'0:00.280',-0.079,-0.365,-0.286,0.222,0.104,-0.326,-0.087,-0.070,-0.075,-0.133,-0.207,-0.150,-0.261,-0.281,0.041
'0:00.281',-0.079,-0.361,-0.281,0.220,0.101,-0.321,-0.089,-0.072,-0.078,-0.135,-0.208,-0.153,-0.262,-0.278,0.040
'0:00.282',-0.083,-0.368,-0.285,0.225,0.102,-0.327,-0.085,-0.068,-0.074,-0.131,-0.203,-0.147,-0.260,-0.283,0.040
'0:00.283',-0.080,-0.365,-0.284,0.222,0.102,-0.325,-0.083,-0.067,-0.072,-0.128,-0.201,-0.145,-0.260,-0.285,0.037
'0:00.284',-0.081,-0.357,-0.276,0.219,0.098,-0.317,-0.087,-0.071,-0.076,-0.132,-0.203,-0.147,-0.259,-0.278,0.034
'0:00.285',-0.075,-0.343,-0.268,0.208,0.097,-0.305,-0.089,-0.072,-0.077,-0.133,-0.203,-0.146,-0.258,-0.270,0.034
'0:00.286',-0.073,-0.345,-0.272,0.209,0.100,-0.308,-0.085,-0.070,-0.075,-0.129,-0.200,-0.142,-0.258,-0.273,0.033
'0:00.287',-0.076,-0.348,-0.272,0.212,0.098,-0.310,-0.086,-0.071,-0.077,-0.130,-0.201,-0.144,-0.259,-0.274,0.034
'0:00.288',-0.074,-0.348,-0.273,0.211,0.099,-0.310,-0.086,-0.070,-0.075,-0.130,-0.201,-0.144,-0.259,-0.273,0.035
'0:00.289',-0.083,-0.356,-0.273,0.219,0.095,-0.315,-0.089,-0.075,-0.081,-0.133,-0.204,-0.146,-0.257,-0.268,0.034
'0:00.290',-0.086,-0.356,-0.270,0.221,0.092,-0.313,-0.092,-0.077,-0.083,-0.135,-0.204,-0.146,-0.256,-0.268,0.032
'0:00.291',-0.085,-0.355,-0.270,0.220,0.093,-0.312,-0.089,-0.074,-0.079,-0.132,-0.202,-0.143,-0.257,-0.275,0.032
'0:00.292',-0.086,-0.353,-0.267,0.219,0.091,-0.310,-0.090,-0.075,-0.080,-0.133,-0.206,-0.146,-0.258,-0.276,0.032
'0:00.293',-0.087,-0.352,-0.265,0.220,0.089,-0.308,-0.092,-0.075,-0.080,-0.134,-0.208,-0.148,-0.260,-0.272,0.032
'0:00.294',-0.086,-0.355,-0.269,0.221,0.091,-0.312,-0.092,-0.075,-0.080,-0.133,-0.207,-0.149,-0.260,-0.269,0.035
'0:00.295',-0.084,-0.360,-0.276,0.222,0.096,-0.318,-0.088,-0.074,-0.079,-0.134,-0.208,-0.150,-0.260,-0.271,0.037
'0:00.296',-0.083,-0.363,-0.281,0.223,0.100,-0.322,-0.088,-0.073,-0.077,-0.135,-0.208,-0.151,-0.262,-0.277,0.037
'0:00.297',-0.082,-0.367,-0.284,0.225,0.102,-0.326,-0.090,-0.073,-0.077,-0.134,-0.207,-0.150,-0.260,-0.278,0.036
'0:00.298',-0.084,-0.367,-0.283,0.225,0.100,-0.325,-0.089,-0.075,-0.079,-0.133,-0.207,-0.150,-0.259,-0.279,0.036
'0:00.299',-0.085,-0.371,-0.286,0.228,0.101,-0.329,-0.085,-0.070,-0.073,-0.129,-0.205,-0.148,-0.260,-0.284,0.036
'0:00.300',-0.086,-0.382,-0.295,0.234,0.105,-0.339,-0.082,-0.066,-0.073,-0.130,-0.205,-0.146,-0.261,-0.291,0.038
'0:00.301',-0.084,-0.381,-0.296,0.233,0.106,-0.339,-0.084,-0.067,-0.074,-0.131,-0.205,-0.148,-0.261,-0.292,0.040
'0:00.302',-0.076,-0.377,-0.300,0.226,0.112,-0.338,-0.081,-0.064,-0.069,-0.126,-0.201,-0.143,-0.259,-0.292,0.038
'0:00.303',-0.073,-0.369,-0.295,0.221,0.111,-0.332,-0.082,-0.066,-0.070,-0.127,-0.201,-0.142,-0.259,-0.291,0.037
'0:00.304',-0.078,-0.369,-0.290,0.224,0.106,-0.330,-0.085,-0.069,-0.073,-0.128,-0.202,-0.142,-0.257,-0.288,0.036
'0:00.305',-0.084,-0.368,-0.284,0.226,0.101,-0.327,-0.086,-0.071,-0.074,-0.130,-0.203,-0.144,-0.259,-0.284,0.034
'0:00.306',-0.087,-0.367,-0.280,0.227,0.097,-0.324,-0.090,-0.074,-0.079,-0.132,-0.204,-0.147,-0.258,-0.281,0.033
'0:00.307',-0.083,-0.369,-0.286,0.226,0.102,-0.328,-0.091,-0.073,-0.077,-0.130,-0.205,-0.146,-0.257,-0.283,0.035
'0:00.308',-0.081,-0.366,-0.285,0.224,0.103,-0.326,-0.089,-0.073,-0.078,-0.132,-0.204,-0.147,-0.259,-0.283,0.035
'0:00.309',-0.079,-0.357,-0.278,0.218,0.100,-0.318,-0.087,-0.070,-0.075,-0.129,-0.201,-0.142,-0.256,-0.278,0.033
'0:00.310',-0.075,-0.346,-0.270,0.210,0.098,-0.308,-0.088,-0.072,-0.076,-0.130,-0.201,-0.144,-0.258,-0.273,0.032
'0:00.311',-0.078,-0.351,-0.272,0.214,0.097,-0.311,-0.088,-0.074,-0.082,-0.134,-0.205,-0.147,-0.260,-0.275,0.033
'0:00.312',-0.079,-0.352,-0.273,0.215,0.098,-0.312,-0.089,-0.072,-0.080,-0.134,-0.203,-0.145,-0.258,-0.271,0.034
'0:00.313',-0.079,-0.359,-0.280,0.218,0.101,-0.320,-0.089,-0.073,-0.077,-0.130,-0.203,-0.147,-0.258,-0.275,0.034
'0:00.314',-0.081,-0.374,-0.293,0.228,0.106,-0.334,-0.086,-0.070,-0.075,-0.131,-0.204,-0.147,-0.259,-0.286,0.036
'0:00.315',-0.079,-0.378,-0.298,0.229,0.110,-0.338,-0.085,-0.069,-0.075,-0.133,-0.206,-0.148,-0.259,-0.287,0.040
'0:00.316',-0.074,-0.374,-0.299,0.224,0.113,-0.337,-0.085,-0.067,-0.074,-0.131,-0.205,-0.147,-0.256,-0.283,0.041
'0:00.317',-0.080,-0.369,-0.289,0.225,0.105,-0.330,-0.086,-0.070,-0.077,-0.135,-0.207,-0.151,-0.257,-0.278,0.038
'0:00.318',-0.082,-0.374,-0.291,0.228,0.105,-0.333,-0.091,-0.073,-0.082,-0.138,-0.211,-0.154,-0.256,-0.282,0.040
'0:00.319',-0.082,-0.388,-0.305,0.234,0.112,-0.346,-0.086,-0.067,-0.076,-0.134,-0.207,-0.149,-0.256,-0.294,0.041
'0:00.320',-0.082,-0.398,-0.316,0.239,0.117,-0.356,-0.080,-0.060,-0.070,-0.130,-0.204,-0.147,-0.255,-0.301,0.043
'0:00.321',-0.081,-0.400,-0.318,0.240,0.119,-0.358,-0.080,-0.058,-0.068,-0.127,-0.202,-0.146,-0.252,-0.305,0.043
'0:00.322',-0.080,-0.395,-0.315,0.237,0.117,-0.354,-0.078,-0.058,-0.067,-0.127,-0.203,-0.145,-0.252,-0.306,0.040
'0:00.323',-0.068,-0.376,-0.307,0.222,0.120,-0.342,-0.073,-0.053,-0.064,-0.123,-0.201,-0.143,-0.252,-0.302,0.037
'0:00.324',-0.063,-0.366,-0.302,0.214,0.120,-0.334,-0.070,-0.049,-0.058,-0.119,-0.195,-0.138,-0.248,-0.299,0.034
'0:00.325',-0.056,-0.355,-0.299,0.205,0.121,-0.327,-0.068,-0.045,-0.056,-0.117,-0.193,-0.135,-0.246,-0.296,0.031
'0:00.326',-0.044,-0.331,-0.286,0.187,0.121,-0.308,-0.066,-0.044,-0.057,-0.117,-0.194,-0.138,-0.247,-0.285,0.028
'0:00.327',-0.043,-0.329,-0.284,0.185,0.121,-0.306,-0.065,-0.043,-0.054,-0.117,-0.195,-0.139,-0.246,-0.283,0.026
'0:00.328',-0.051,-0.340,-0.287,0.195,0.118,-0.314,-0.064,-0.039,-0.051,-0.115,-0.193,-0.138,-0.246,-0.286,0.024
'0:00.329',-0.059,-0.335,-0.276,0.197,0.108,-0.305,-0.069,-0.044,-0.055,-0.117,-0.195,-0.142,-0.245,-0.279,0.021
'0:00.330',-0.060,-0.326,-0.265,0.193,0.103,-0.295,-0.072,-0.046,-0.056,-0.117,-0.196,-0.142,-0.244,-0.274,0.017
'0:00.331',-0.065,-0.335,-0.271,0.200,0.103,-0.303,-0.071,-0.046,-0.053,-0.117,-0.195,-0.140,-0.242,-0.278,0.016
'0:00.332',-0.066,-0.343,-0.277,0.204,0.106,-0.310,-0.069,-0.043,-0.050,-0.111,-0.187,-0.133,-0.238,-0.281,0.015
'0:00.333',-0.056,-0.332,-0.275,0.193,0.110,-0.303,-0.066,-0.039,-0.045,-0.107,-0.185,-0.131,-0.238,-0.271,0.013
'0:00.334',-0.044,-0.319,-0.274,0.181,0.115,-0.296,-0.063,-0.037,-0.043,-0.107,-0.189,-0.135,-0.241,-0.265,0.014
'0:00.335',-0.042,-0.317,-0.275,0.178,0.117,-0.295,-0.058,-0.031,-0.038,-0.099,-0.183,-0.131,-0.240,-0.265,0.010
'0:00.336',-0.045,-0.323,-0.277,0.183,0.116,-0.299,-0.056,-0.030,-0.034,-0.098,-0.181,-0.131,-0.240,-0.261,0.007
'0:00.337',-0.041,-0.311,-0.270,0.176,0.115,-0.290,-0.053,-0.028,-0.030,-0.094,-0.175,-0.126,-0.240,-0.256,0.004
'0:00.338',-0.036,-0.305,-0.268,0.171,0.116,-0.286,-0.050,-0.024,-0.025,-0.087,-0.169,-0.120,-0.238,-0.255,0.001
'0:00.339',-0.041,-0.318,-0.277,0.179,0.118,-0.297,-0.046,-0.018,-0.019,-0.083,-0.167,-0.118,-0.238,-0.256,0.002
'0:00.340',-0.040,-0.317,-0.276,0.178,0.118,-0.296,-0.047,-0.019,-0.018,-0.081,-0.166,-0.118,-0.238,-0.254,0.001
'0:00.341',-0.037,-0.314,-0.275,0.175,0.119,-0.294,-0.049,-0.021,-0.018,-0.079,-0.163,-0.118,-0.235,-0.254,0.001
'0:00.342',-0.037,-0.321,-0.283,0.179,0.123,-0.301,-0.046,-0.018,-0.015,-0.076,-0.161,-0.117,-0.234,-0.257,0.001
'0:00.343',-0.035,-0.321,-0.286,0.177,0.126,-0.303,-0.048,-0.016,-0.012,-0.074,-0.161,-0.114,-0.231,-0.254,-0.001
'0:00.344',-0.034,-0.321,-0.286,0.177,0.127,-0.304,-0.048,-0.013,-0.009,-0.070,-0.154,-0.108,-0.229,-0.255,-0.004
'0:00.345',-0.033,-0.315,-0.281,0.173,0.124,-0.297,-0.048,-0.012,-0.005,-0.067,-0.152,-0.108,-0.229,-0.253,-0.006
'0:00.346',-0.030,-0.296,-0.266,0.163,0.118,-0.281,-0.053,-0.015,-0.009,-0.069,-0.156,-0.110,-0.227,-0.241,-0.009
'0:00.347',-0.030,-0.299,-0.268,0.165,0.119,-0.283,-0.053,-0.017,-0.011,-0.070,-0.159,-0.114,-0.227,-0.245,-0.005
'0:00.348',-0.032,-0.303,-0.271,0.168,0.119,-0.287,-0.049,-0.013,-0.007,-0.068,-0.157,-0.113,-0.226,-0.254,-0.003
'0:00.349',-0.035,-0.306,-0.271,0.171,0.118,-0.288,-0.054,-0.015,-0.011,-0.073,-0.159,-0.116,-0.224,-0.257,-0.001
'0:00.350',-0.035,-0.312,-0.277,0.173,0.121,-0.294,-0.059,-0.017,-0.011,-0.073,-0.158,-0.113,-0.217,-0.258,0.000
